customer_id,total_spend
CUST8582,17493.890000000003
CUST3532,25331.849999999995
CUST8849,41146.479999999996
CUST6742,26074.63
CUST5432,20760.5
CUST9632,20953.53
CUST7939,36315.87999999999
CUST1839,38287.07
CUST6287,16483.760000000002
CUST3296,25800.899999999998
CUST4828,34077.8
CUST2928,14065.499999999998
CUST9453,19391.280000000002
CUST5396,21557.120000000003
CUST5653,19526.78
CUST9196,9336.86
CUST3753,37575.78
CUST6523,20719.53
CUST9771,18393.61
CUST6601,27545.5
CUST3471,34938.840000000004
CUST6698,23211.21
CUST8993,39932.149999999994
CUST5571,13110.25
CUST5789,34289.71
CUST5710,35538.420000000006
CUST6460,36669.03999999999
CUST3689,23253.910000000003
CUST3610,8100.139999999999
CUST9589,46654.23
CUST9510,35351.54
CUST6045,18675.68
CUST3235,28854.11
CUST4812,29655.96
CUST9469,25964.06
CUST2912,37540.81
CUST5335,20680.950000000004
CUST5669,33892.590000000004
CUST9135,29729.67
CUST3769,32742.930000000004
CUST6519,35334.670000000006
CUST6580,18563.61
CUST8873,31791.0
CUST6778,39207.59
CUST3591,34410.049999999996
CUST3508,22460.43
CUST9354,31634.42
CUST5408,26862.449999999997
CUST5491,32469.97
CUST5154,32033.829999999998
CUST9608,12628.58
CUST9691,41193.5
CUST7903,45623.100000000006
CUST1803,32287.589999999997
CUST6224,28043.309999999994
CUST3054,35844.03
CUST9076,24787.799999999996
CUST4951,21781.53
CUST3376,26742.63
CUST6106,32335.060000000005
CUST5276,25290.860000000004
CUST2851,36416.850000000006
CUST7840,23121.96
CUST5017,30049.92
CUST3117,23677.24
CUST6367,32627.930000000008
CUST1940,27167.59
CUST8930,12580.61
CUST9217,18225.93
CUST4826,44227.28
CUST3201,24514.55
CUST3298,22417.47
CUST5301,30307.180000000004
CUST6071,16320.260000000002
CUST5398,17533.839999999997
CUST2926,37063.63
CUST9101,41661.04
CUST9198,16024.260000000002
CUST8847,33969.36
CUST9360,36492.11
CUST7937,15927.679999999998
CUST5160,23790.15
CUST3060,21748.829999999998
CUST6289,29738.019999999997
CUST6210,37997.87
CUST1837,37263.46000000001
CUST5787,23131.76
CUST9042,30209.719999999994
CUST3687,38372.509999999995
CUST6132,46672.5
CUST3342,45832.96000000001
CUST4965,20843.579999999998
CUST2865,52356.94
CUST9587,35588.5
CUST5242,24899.07
CUST5023,30909.880000000005
CUST7874,34237.530000000006
CUST1974,16501.809999999998
CUST6353,21455.55
CUST3123,19064.149999999998
CUST6696,19138.899999999998
CUST8904,23716.859999999993
CUST9223,27758.4
CUST6776,38617.01
CUST3506,34803.97
CUST5406,23042.16
CUST9606,23714.290000000005
CUST7994,21610.87
CUST1894,31564.850000000002
CUST4885,9171.039999999999
CUST2985,27262.01
CUST9467,10511.1
CUST5667,28192.690000000002
CUST6517,31455.31
CUST3767,18015.899999999998
CUST5080,20202.539999999997
CUST5019,14980.73
CUST9745,54117.36
CUST3180,17063.739999999998
CUST6369,19187.99
CUST3119,12244.380000000001
CUST3445,19950.78
CUST6635,43293.53
CUST9280,33864.92
CUST9219,24871.06
CUST5545,43340.59999999999
CUST5724,27291.839999999997
CUST9078,40393.07000000001
CUST3624,19361.460000000003
CUST6454,49247.44000000001
CUST6108,22297.100000000002
CUST3378,46823.56
CUST6191,21468.319999999996
CUST9524,31623.770000000004
CUST5278,28979.939999999995
CUST9876,44390.32000000001
CUST2594,23808.249999999996
CUST4494,38173.420000000006
CUST8351,39459.10999999999
CUST8694,20772.49
CUST6906,24351.54
CUST1321,23407.769999999997
CUST4151,33861.27
CUST7221,12740.099999999999
CUST2051,23949.000000000004
CUST5817,33945.35
CUST7040,14376.01
CUST2230,39081.31
CUST1140,44056.97
CUST4330,14971.77
CUST3917,22852.059999999998
CUST8130,29739.32
CUST1485,28805.770000000004
CUST7585,30019.99
CUST4012,21493.180000000004
CUST1262,18037.48
CUST6845,47702.54000000001
CUST2112,35440.92
CUST7362,34658.090000000004
CUST9935,31992.9
CUST8212,26874.670000000002
CUST8073,43806.43
CUST2373,35213.03
CUST7103,50458.409999999996
CUST5954,32837.61
CUST3854,27517.760000000002
CUST4273,27154.78
CUST1003,23332.85
CUST2293,24811.49
CUST4393,20401.92
CUST8456,34331.75
CUST8193,32100.94
CUST4656,15416.370000000003
CUST1426,24561.300000000003
CUST2756,43892.2
CUST7526,47848.59999999999
CUST2537,10974.519999999999
CUST7747,45500.58
CUST4437,59254.0
CUST1647,13680.920000000002
CUST8637,16495.89
CUST1382,13714.4
CUST7282,24668.340000000004
CUST1565,25969.33
CUST4715,40058.170000000006
CUST8049,34846.560000000005
CUST7465,21951.290000000005
CUST2615,28671.059999999998
CUST2349,20613.920000000002
CUST7139,35914.1
CUST8515,21149.6
CUST4249,45557.42
CUST1039,26563.98
CUST4028,19285.100000000002
CUST1258,27465.289999999997
CUST8774,30282.58
CUST2128,23517.87
CUST7358,27145.760000000002
CUST7604,24189.500000000004
CUST2474,33624.3
CUST9996,33455.0
CUST8228,31007.35
CUST1704,37226.66999999999
CUST4574,20565.29
CUST2595,35535.020000000004
CUST9877,22410.75
CUST4495,18814.269999999997
CUST8350,26878.239999999998
CUST6907,27147.2
CUST8695,18909.770000000004
CUST4150,19074.56
CUST1320,37661.97999999999
CUST2050,20183.489999999998
CUST7220,48446.65999999999
CUST5816,11662.92
CUST2231,14854.57
CUST7041,32586.249999999996
CUST4331,27437.9
CUST1141,34489.32
CUST3916,31074.01
CUST8131,51405.14999999999
CUST1484,37186.52999999999
CUST7584,36061.63
CUST1263,19550.64
CUST4013,35555.84
CUST6844,30067.800000000003
CUST7363,19354.769999999997
CUST2113,13648.520000000002
CUST9934,23889.03
CUST8213,18689.370000000003
CUST8072,27962.920000000002
CUST7102,34993.579999999994
CUST2372,20135.579999999998
CUST5955,33125.3
CUST3855,48672.8
CUST1002,30296.85
CUST4272,19325.65
CUST2292,23933.020000000004
CUST4392,26501.89
CUST8457,25619.940000000002
CUST8192,21598.44
CUST1427,14941.79
CUST4657,22758.95
CUST7527,20779.100000000002
CUST2757,33953.35
CUST7746,34730.100000000006
CUST2536,18961.769999999997
CUST1646,36641.57999999999
CUST4436,26088.949999999993
CUST8636,45725.380000000005
CUST1383,16812.7
CUST7283,33817.0
CUST4714,36926.37
CUST1564,20264.18
CUST8048,26073.07
CUST2614,14338.54
CUST7464,44482.18
CUST7138,25636.890000000003
CUST2348,13883.889999999998
CUST8514,45220.899999999994
CUST1038,22635.45
CUST4248,26038.120000000003
CUST1259,26357.15
CUST4029,31394.65
CUST8775,36743.07
CUST7359,15453.259999999998
CUST2129,3804.83
CUST2475,27278.08
CUST7605,19741.84
CUST9997,27691.620000000003
CUST8229,30721.919999999995
CUST4575,28652.520000000004
CUST1705,47704.96
CUST4827,12724.56
CUST6070,34421.96
CUST3299,8541.210000000001
CUST3200,33954.44
CUST5399,20653.79
CUST5300,30270.69
CUST2927,29923.179999999997
CUST9199,28375.71
CUST9100,15634.49
CUST8846,31084.77
CUST9361,42155.18000000001
CUST7936,27319.46
CUST5161,21615.21
CUST6211,11750.49
CUST3061,17798.570000000003
CUST6288,15896.749999999998
CUST1836,37702.409999999996
CUST5786,33009.18
CUST9043,35430.89
CUST3686,24725.469999999998
CUST3343,26673.95
CUST6133,22297.600000000002
CUST4964,22057.149999999998
CUST9586,25141.16
CUST2864,32601.489999999998
CUST5243,25005.329999999998
CUST5022,20577.27
CUST7875,24215.78
CUST1975,32634.38
CUST3122,23952.359999999993
CUST6352,34232.04
CUST6697,24455.89
CUST8905,52410.840000000004
CUST9222,34256.15
CUST3507,30319.929999999997
CUST6777,22842.250000000004
CUST5407,9451.199999999999
CUST9607,25444.96
CUST7995,24261.64
CUST1895,16721.6
CUST4884,21660.289999999997
CUST9466,13435.84
CUST2984,13894.359999999999
CUST5666,31023.09
CUST3766,29705.65
CUST6516,41642.92999999999
CUST5018,27964.77
CUST5081,20304.04
CUST9744,27855.059999999998
CUST3118,23914.33
CUST3181,21689.57
CUST6634,34429.39
CUST6368,17021.190000000002
CUST3444,27370.26
CUST9218,36012.6
CUST9281,26994.729999999996
CUST5544,8855.57
CUST5725,23057.67
CUST9079,30811.35
CUST6455,19224.530000000002
CUST3625,34303.170000000006
CUST6190,37200.75
CUST3379,26076.43
CUST6109,23995.67
CUST9525,22836.919999999995
CUST5279,28539.219999999998
CUST8177,21751.919999999995
CUST2277,29399.09
CUST7007,18599.600000000002
CUST5850,29623.26
CUST3950,27562.239999999998
CUST4377,34319.630000000005
CUST1107,18992.8
CUST4116,21491.92
CUST1366,24860.92
CUST6941,30394.97
CUST2016,27972.609999999993
CUST7266,30795.340000000004
CUST9831,39562.51
CUST8316,21970.870000000003
CUST5913,38643.65
CUST7144,23283.84
CUST2334,12380.989999999998
CUST1044,25303.320000000003
CUST4234,9891.089999999998
CUST8568,27035.15
CUST3813,20091.33
CUST8034,22407.02
CUST4768,24884.279999999995
CUST1581,37808.65
CUST1518,23466.02
CUST7481,44810.93000000001
CUST2668,11175.53
CUST7418,22870.420000000006
CUST2409,13690.57
CUST9972,15228.55
CUST2490,30384.78
CUST4509,21010.21
CUST7679,23146.37
CUST1779,24117.160000000003
CUST4590,18197.989999999998
CUST8255,29885.399999999998
CUST8709,25405.350000000002
CUST6802,24421.45
CUST1225,55750.99
CUST8790,30286.909999999996
CUST4055,17706.92
CUST7325,46728.45000000001
CUST2155,26447.22
CUST8670,11831.35
CUST7700,22075.429999999997
CUST9892,35083.899999999994
CUST7799,28899.02
CUST2570,49760.89
CUST1600,38245.51
CUST1699,33194.74
CUST4688,20982.32
CUST1461,39432.42
CUST4470,40743.93
CUST4611,24429.15
CUST7561,31072.679999999997
CUST2788,25761.820000000003
CUST2711,31624.14
CUST8488,22741.980000000003
CUST8411,30026.850000000002
CUST2433,30293.11
CUST7643,59635.280000000006
CUST9948,31277.010000000002
CUST4533,27253.25
CUST1743,10481.2
CUST8733,45465.04999999999
CUST6838,27446.96
CUST1286,27913.109999999997
CUST7386,25384.070000000003
CUST5929,28583.399999999998
CUST2397,46057.33
CUST4297,42444.89
CUST8552,53421.11000000001
CUST3829,43651.979999999996
CUST8097,33067.71
CUST4752,39343.399999999994
CUST1522,42223.130000000005
CUST2652,17071.88
CUST7422,18558.23
CUST5127,32514.77
CUST7970,26871.82
CUST1870,21004.43
CUST6257,41111.110000000015
CUST3027,39794.83
CUST8800,42271.35999999999
CUST6792,18843.62
CUST8899,40146.44
CUST9327,16492.52
CUST5683,28804.940000000002
CUST9146,26978.1
CUST3783,37688.590000000004
CUST6036,43037.380000000005
CUST3246,28133.69
CUST4861,33527.2
CUST2961,19230.8
CUST9483,33423.399999999994
CUST5346,34059.01
CUST6648,24392.920000000002
CUST3438,25578.98
CUST8943,20549.85
CUST5538,30308.71
CUST9264,15612.580000000002
CUST7833,27842.199999999997
CUST9738,32704.91
CUST5064,29954.910000000003
CUST3164,28056.69
CUST6314,23281.300000000003
CUST1933,35918.219999999994
CUST4922,45147.69
CUST3305,15674.82
CUST6175,32502.260000000002
CUST5205,32647.55
CUST9559,37959.34
CUST2822,39530.380000000005
CUST9005,36440.63999999999
CUST5759,37935.44
CUST6429,38993.909999999996
CUST3659,10356.849999999999
CUST5620,19015.95
CUST3720,27927.480000000003
CUST6550,15565.84
CUST6095,44440.77
CUST9420,27117.629999999997
CUST5184,22549.809999999998
CUST9641,25378.73
CUST3084,22315.850000000002
CUST3541,11340.1
CUST6731,29294.57
CUST9384,24773.39
CUST5441,22008.23
CUST4981,21942.62
CUST4918,33982.72
CUST2881,22200.039999999997
CUST2818,22862.23
CUST9563,23638.51
CUST5763,9324.56
CUST6413,25495.350000000002
CUST3663,39599.659999999996
CUST6672,33512.549999999996
CUST8979,30681.9
CUST3402,23866.590000000004
CUST5502,19145.3
CUST7809,40198.329999999994
CUST9702,23570.989999999998
CUST7890,5911.41
CUST1909,33960.84
CUST1990,19077.34
CUST5126,22648.670000000002
CUST7971,31125.09
CUST1871,28489.74
CUST3026,23458.739999999998
CUST6256,31870.980000000003
CUST8898,29761.290000000005
CUST6793,43420.19
CUST8801,60431.010000000024
CUST9326,37407.19
CUST5682,35683.45
CUST9147,19706.870000000003
CUST3782,42468.03
CUST3247,34883.130000000005
CUST6037,28894.22
CUST4860,30591.26
CUST9482,26568.07
CUST2960,15703.220000000001
CUST5347,33878.5
CUST8942,31232.4
CUST6649,22581.19
CUST3439,10116.5
CUST5539,13079.679999999998
CUST9265,23246.520000000004
CUST9739,47497.61
CUST7832,41306.21000000001
CUST5065,43244.94
CUST6315,28671.289999999997
CUST3165,19671.67
CUST1932,7559.030000000001
CUST4923,15343.619999999999
CUST6174,54380.85000000001
CUST3304,42575.22
CUST5204,31544.09
CUST2823,12935.170000000002
CUST9558,22066.239999999998
CUST9004,30330.130000000005
CUST5758,32345.429999999997
CUST3658,32999.71000000001
CUST6428,26934.249999999996
CUST5621,33163.43
CUST6551,23633.059999999998
CUST3721,31195.41
CUST6094,32443.179999999997
CUST9421,16669.74
CUST5185,29653.280000000002
CUST9640,26493.390000000003
CUST3085,40476.280000000006
CUST6730,27030.67
CUST3540,11425.980000000001
CUST9385,37669.909999999996
CUST5440,13671.05
CUST4919,35052.119999999995
CUST4980,28650.59
CUST2819,19993.03
CUST9562,31756.97
CUST2880,16271.509999999998
CUST5762,16529.260000000002
CUST3662,36796.73
CUST6412,38085.630000000005
CUST3403,30226.420000000002
CUST8978,30979.139999999996
CUST6673,24883.92
CUST5503,54302.22
CUST7891,25426.26
CUST9703,15018.46
CUST7808,30008.809999999998
CUST1991,46523.5
CUST1908,22494.409999999996
CUST8176,14821.95
CUST7006,28194.879999999997
CUST2276,19478.18
CUST5851,31008.49
CUST3951,19009.1
CUST1106,25972.000000000004
CUST4376,17000.32
CUST1367,19186.780000000002
CUST4117,8321.64
CUST6940,16040.429999999998
CUST7267,43551.53999999999
CUST2017,18018.8
CUST9830,21820.05
CUST8317,21342.18
CUST5912,35348.47
CUST2335,13116.0
CUST7145,23897.070000000003
CUST4235,24887.759999999995
CUST1045,23287.289999999997
CUST8569,9060.130000000001
CUST3812,15335.22
CUST8035,7353.4
CUST1519,17914.21
CUST1580,27059.149999999998
CUST7419,24648.7
CUST4769,20967.9
CUST2669,19120.590000000004
CUST7480,34103.16
CUST7678,29919.79
CUST2491,37788.73
CUST9973,38176.50000000001
CUST4591,38594.36
CUST1778,20289.589999999997
CUST2408,14629.710000000001
CUST4508,26966.800000000003
CUST8254,30993.31
CUST8791,10385.15
CUST6803,21892.31
CUST8708,18306.64
CUST4054,23622.690000000002
CUST1224,22378.43
CUST2154,29797.05
CUST7324,28299.410000000003
CUST8671,39018.229999999996
CUST2571,40410.01
CUST7798,34375.299999999996
CUST7701,23713.27
CUST9893,20560.1
CUST4471,37623.189999999995
CUST1698,23070.06
CUST1601,23549.28
CUST4610,26793.98
CUST1460,23224.7
CUST4689,43909.71
CUST2710,24285.29
CUST2789,37290.19
CUST7560,18759.57
CUST8410,25032.05
CUST8489,31688.459999999995
CUST7642,10421.310000000001
CUST2432,40995.71000000001
CUST9949,15431.820000000002
CUST1742,32390.03
CUST4532,19240.14
CUST6839,25246.639999999996
CUST8732,34780.840000000004
CUST1287,20095.760000000002
CUST7387,22672.02
CUST5928,37692.880000000005
CUST2396,17128.649999999998
CUST4296,23547.78
CUST8553,55649.5
CUST3828,23819.08
CUST8096,30508.390000000003
CUST1523,44897.29
CUST4753,20235.769999999997
CUST7423,25558.789999999997
CUST2653,26235.949999999997
CUST4585,32233.380000000005
CUST8240,33068.68
CUST2485,17995.32
CUST9967,20628.46
CUST2140,29404.01
CUST7330,16924.21
CUST6817,25006.329999999998
CUST8785,12547.32
CUST4040,28943.18
CUST1230,41245.60999999999
CUST4221,34251.909999999996
CUST1051,22878.879999999997
CUST3806,19650.46
CUST5906,12696.57
CUST2321,34127.329999999994
CUST7151,26717.4
CUST7494,18925.1
CUST8021,27127.41
CUST1594,44686.630000000005
CUST7273,33691.84
CUST2003,21538.72
CUST1373,9203.26
CUST4103,22106.81
CUST6954,48220.44000000001
CUST8303,24711.989999999998
CUST9824,23970.15
CUST8162,24028.549999999996
CUST3945,31167.31
CUST1112,21790.48
CUST4362,34346.4
CUST7012,29332.429999999997
CUST2262,35485.0
CUST5845,47377.8
CUST4282,35470.89
CUST8547,23269.47
CUST2382,29956.89
CUST7437,26231.82
CUST2647,18085.939999999995
CUST8082,33254.74
CUST1537,21888.84
CUST4747,35480.79
CUST1756,34774.86000000001
CUST4526,25891.86
CUST7656,6855.370000000001
CUST2426,30313.820000000003
CUST7393,19748.770000000004
CUST8726,25222.43
CUST1293,29258.030000000002
CUST2704,35688.92
CUST7574,21659.850000000002
CUST4604,37720.73
CUST1474,39141.47000000001
CUST8158,35801.75
CUST8404,35254.53999999999
CUST1128,23676.23
CUST4358,37667.45999999999
CUST7028,22709.449999999997
CUST2258,26237.879999999997
CUST7249,28872.97
CUST2039,33621.32
CUST1349,35295.8
CUST4139,34594.189999999995
CUST8665,16221.13
CUST8339,27998.660000000003
CUST4465,39103.67
CUST1615,57204.71
CUST2565,29214.769999999997
CUST7715,23674.940000000002
CUST9887,31792.52
CUST5289,52782.42000000001
CUST5210,26116.54
CUST2837,34169.86
CUST4937,25234.460000000003
CUST3389,40790.87
CUST3310,40055.72
CUST6160,18423.45
CUST9089,29120.13
CUST9010,20784.010000000002
CUST9271,28121.090000000004
CUST8956,36592.14
CUST6301,30037.990000000005
CUST3171,17535.799999999996
CUST6398,23951.410000000003
CUST1926,31277.68
CUST7826,22856.96
CUST5071,23208.76
CUST3796,20472.55
CUST5696,15786.57
CUST9153,12514.57
CUST9496,42593.04
CUST2974,24868.25
CUST5353,27101.699999999993
CUST3253,34844.93
CUST6023,26836.95
CUST4874,41742.24999999999
CUST1865,30716.11
CUST3032,11184.1
CUST6242,23656.790000000005
CUST5132,31766.570000000003
CUST7965,18601.969999999998
CUST9332,8042.67
CUST6787,37682.97
CUST8815,31388.870000000003
CUST5517,13628.54
CUST3417,26683.86
CUST6667,43551.7
CUST1985,32858.399999999994
CUST7885,35183.05
CUST9717,8496.97
CUST9576,13928.570000000002
CUST2894,24015.14
CUST4994,36457.09
CUST3676,48786.80999999999
CUST6406,28962.249999999993
CUST5776,18223.319999999996
CUST3008,20840.7
CUST3091,34730.56
CUST6278,17679.42
CUST5108,32622.890000000003
CUST5191,22518.26
CUST9654,14281.720000000001
CUST9308,22802.02
CUST9391,21784.24
CUST5454,11227.1
CUST6724,36662.3
CUST3554,29350.3
CUST6545,32611.699999999997
CUST3735,23173.510000000002
CUST5635,40403.939999999995
CUST9169,27941.980000000003
CUST9435,8784.800000000001
CUST5369,25771.23
CUST6080,20619.329999999998
CUST6019,22994.99
CUST3269,31144.410000000003
CUST5211,20591.1
CUST5288,21349.44
CUST2836,35046.119999999995
CUST4936,14035.2
CUST3311,12885.5
CUST6161,56108.42
CUST3388,40302.74
CUST9011,20214.739999999998
CUST9088,18890.44
CUST9270,27047.449999999997
CUST8957,6344.37
CUST6399,11744.91
CUST3170,24687.66
CUST6300,9769.740000000002
CUST1927,11762.51
CUST7827,21632.14
CUST5070,30377.23
CUST3797,30911.589999999997
CUST5697,54386.200000000004
CUST9152,50437.63999999999
CUST2975,43344.200000000004
CUST9497,30204.450000000004
CUST5352,23485.729999999996
CUST6022,31860.589999999997
CUST3252,8439.150000000001
CUST4875,31496.01
CUST1864,15327.84
CUST6243,33465.08999999999
CUST3033,30446.950000000004
CUST5133,32547.550000000003
CUST7964,22422.699999999997
CUST9333,20270.78
CUST8814,26306.670000000002
CUST6786,31749.86
CUST5516,28832.68
CUST6666,28417.010000000002
CUST3416,35017.21000000001
CUST1984,17351.52
CUST9716,24547.640000000003
CUST7884,30126.050000000003
CUST2895,37011.49
CUST9577,52179.46
CUST4995,21697.54
CUST6407,24859.21
CUST3677,31079.979999999996
CUST5777,22285.87
CUST3090,39950.62
CUST3009,25922.199999999997
CUST6279,23650.3
CUST5190,41589.7
CUST5109,43702.59
CUST9655,23670.780000000002
CUST9390,21317.920000000006
CUST9309,30445.69
CUST5455,32154.01
CUST3555,42625.399999999994
CUST6725,27781.690000000002
CUST3734,19478.499999999996
CUST6544,23752.370000000003
CUST5634,19343.359999999997
CUST9168,40489.009999999995
CUST9434,28870.899999999998
CUST5368,53419.63999999999
CUST6018,24587.260000000002
CUST3268,33422.21
CUST6081,40629.479999999996
CUST4584,26911.11
CUST8241,22958.57
CUST9966,30517.08
CUST2484,8907.33
CUST7331,25866.44
CUST2141,21628.71
CUST6816,21679.67
CUST1231,39887.8
CUST8784,16905.840000000004
CUST4041,27660.47
CUST1050,32168.059999999994
CUST4220,27539.059999999998
CUST3807,37896.84999999999
CUST5907,38967.34
CUST7150,18004.010000000002
CUST2320,28694.079999999994
CUST7495,15357.510000000002
CUST8020,15376.100000000002
CUST1595,31669.990000000005
CUST2002,35013.22
CUST7272,31171.16
CUST4102,47060.87
CUST1372,20821.88
CUST6955,20785.179999999997
CUST8302,46738.32
CUST9825,22757.41
CUST8163,37909.34
CUST3944,26989.59
CUST4363,21870.780000000002
CUST1113,24666.43
CUST2263,34357.36
CUST7013,35818.53
CUST5844,16666.14
CUST4283,27956.239999999994
CUST8546,42477.55
CUST2383,30352.980000000003
CUST2646,30029.24
CUST7436,36430.03
CUST8083,17132.809999999998
CUST4746,17969.52
CUST1536,37849.12
CUST4527,26951.960000000003
CUST1757,26073.090000000004
CUST2427,28232.87
CUST7657,17745.16
CUST7392,48595.29
CUST8727,47284.670000000006
CUST1292,26255.760000000002
CUST7575,25240.82
CUST2705,27845.62
CUST1475,38803.899999999994
CUST4605,20517.11
CUST8159,31352.39
CUST8405,28883.9
CUST4359,25777.95
CUST1129,25216.190000000006
CUST2259,36041.63999999999
CUST7029,31011.710000000003
CUST2038,27839.859999999997
CUST7248,26327.23
CUST4138,18664.55
CUST1348,35614.85
CUST8664,40143.619999999995
CUST8338,29211.37
CUST1614,26468.6
CUST4464,19273.11
CUST9886,26681.45
CUST7714,31809.590000000007
CUST2564,19558.2
CUST1961,19172.33
CUST3136,21840.65
CUST6346,17988.96
CUST5036,23171.610000000004
CUST7861,42163.39
CUST9236,51084.24
CUST8988,40937.630000000005
CUST6683,31851.329999999998
CUST8911,38323.02999999999
CUST3692,30856.23
CUST5792,26540.36
CUST9057,27615.160000000003
CUST9592,30444.420000000002
CUST2870,23066.35
CUST5257,41748.55
CUST3357,18703.27
CUST6127,38918.3
CUST4970,37879.05
CUST5429,9195.14
CUST9375,41203.00000000001
CUST3529,54351.74
CUST8852,31992.850000000002
CUST6759,17176.89
CUST6205,22055.07
CUST3075,14398.869999999999
CUST1822,43664.35
CUST9629,23993.0
CUST7922,22115.71
CUST5175,28696.319999999996
CUST5314,26043.230000000003
CUST2933,36203.31
CUST9448,24462.09
CUST4833,32982.4
CUST6064,22201.53
CUST3214,28938.67
CUST3748,32205.17
CUST6538,29838.56
CUST9114,18375.57
CUST5648,20652.640000000003
CUST6441,22565.630000000005
CUST3631,15632.2
CUST5731,25177.329999999998
CUST9531,21144.45
CUST6184,35870.09
CUST3195,33891.82
CUST5095,53265.59000000001
CUST9750,18638.22
CUST9295,10444.0
CUST5550,25557.13
CUST6620,22835.28
CUST3450,28066.22
CUST9472,24947.72
CUST2990,22573.57
CUST2909,17323.59
CUST4809,32651.059999999998
CUST4890,28732.43
CUST3772,28842.95
CUST6502,27192.920000000002
CUST5672,36769.18
CUST5413,25666.699999999997
CUST3513,34057.15000000001
CUST8868,18659.95
CUST6763,24384.140000000003
CUST1881,23187.73
CUST1818,29356.420000000002
CUST9613,14241.63
CUST7918,32735.37
CUST7981,30038.729999999996
CUST8066,28991.979999999996
CUST3841,30160.03
CUST1016,18944.68
CUST4266,53068.189999999995
CUST7116,33367.71
CUST2366,20596.0
CUST5941,40245.36
CUST7377,34005.54
CUST2107,45809.12999999999
CUST1277,47486.55999999999
CUST4007,30855.64
CUST6850,32215.0
CUST8207,20639.18
CUST9920,33875.25
CUST4325,48632.069999999985
CUST1155,17278.620000000003
CUST3902,27283.309999999998
CUST8479,33501.579999999994
CUST5802,24546.230000000003
CUST2225,31451.34
CUST7055,31057.85
CUST7509,31081.969999999998
CUST7590,30919.399999999998
CUST2779,22534.000000000004
CUST8125,9410.830000000002
CUST1409,27556.32
CUST1490,27744.309999999998
CUST4679,38954.3
CUST1668,38022.87
CUST4418,15827.860000000002
CUST4481,23386.77
CUST8344,13919.949999999999
CUST2581,22758.579999999998
CUST2518,45484.59
CUST7768,41266.05
CUST9863,36853.85999999999
CUST2044,18387.2
CUST7234,52206.030000000006
CUST6913,19061.429999999997
CUST8618,18136.600000000002
CUST8681,29377.91
CUST4144,22790.899999999998
CUST1334,25693.51
CUST8761,28446.89
CUST4561,36070.77999999999
CUST1711,15140.02
CUST1788,11714.35
CUST2461,19232.55
CUST7611,16358.789999999999
CUST7688,31462.61
CUST9983,8978.08
CUST2600,21794.039999999997
CUST7470,32255.850000000002
CUST2699,28485.269999999997
CUST4700,26567.06
CUST4799,25509.04
CUST1570,18096.93
CUST8500,18127.48
CUST8599,26810.810000000005
CUST1652,36550.189999999995
CUST4422,29364.499999999996
CUST7752,39108.28999999999
CUST9859,19480.79
CUST7297,23124.07
CUST2522,31149.999999999996
CUST6929,22358.41
CUST8622,34092.32
CUST1397,25490.36
CUST4386,30341.32
CUST3938,25019.92
CUST8443,18744.86
CUST5838,35567.18
CUST2286,34306.340000000004
CUST7533,8994.55
CUST2743,43075.18
CUST8186,36724.47
CUST1433,19665.75
CUST4643,40013.91
CUST8067,30775.59
CUST3840,33548.74
CUST4267,38155.11
CUST1017,23293.630000000005
CUST2367,17404.78
CUST7117,30498.180000000008
CUST5940,18738.65
CUST2106,32466.46
CUST7376,10633.99
CUST4006,34023.84
CUST1276,32252.149999999994
CUST6851,18327.030000000002
CUST8206,32660.790000000005
CUST9921,27640.359999999997
CUST1154,31618.47
CUST4324,38741.18
CUST8478,39086.909999999996
CUST3903,26237.760000000002
CUST5803,35998.49
CUST7054,25872.129999999997
CUST2224,19249.22
CUST7591,31573.88
CUST2778,27590.87
CUST7508,8936.24
CUST8124,42753.1
CUST4678,36712.95
CUST1491,18279.3
CUST1408,4975.6
CUST4419,25383.54
CUST1669,28890.17
CUST4480,27517.32
CUST8345,19386.410000000003
CUST9862,31123.520000000004
CUST7769,35074.62
CUST2580,41417.75
CUST2519,13908.45
CUST7235,26261.87
CUST2045,22713.45
CUST8619,30368.169999999995
CUST8680,28180.61
CUST6912,17050.58
CUST1335,16960.21
CUST4145,21429.06
CUST8760,40935.0
CUST1710,41983.7
CUST1789,36920.66
CUST4560,37186.439999999995
CUST7610,39008.99999999999
CUST2460,37577.450000000004
CUST7689,14586.77
CUST9982,18725.420000000002
CUST2698,31329.6
CUST7471,26079.920000000002
CUST2601,29373.749999999996
CUST4798,32821.09
CUST4701,37946.02999999999
CUST1571,30049.4
CUST8598,41562.28
CUST8501,23989.33
CUST4423,21587.280000000002
CUST1653,6824.05
CUST9858,43649.350000000006
CUST2523,33510.82
CUST7753,41155.48
CUST7296,25337.59
CUST8623,35831.14
CUST6928,28219.160000000003
CUST1396,28243.89
CUST4387,21194.399999999994
CUST3939,20754.67
CUST8442,21025.58
CUST5839,29551.050000000003
CUST2287,23329.660000000003
CUST2742,10861.02
CUST7532,31958.88
CUST8187,50897.6
CUST4642,34464.07
CUST1432,22047.5
CUST1960,28675.58
CUST6347,28768.579999999998
CUST3137,17559.03
CUST5037,27231.83
CUST7860,46594.32000000001
CUST9237,32079.079999999998
CUST8910,34578.32
CUST6682,19591.28
CUST8989,12069.350000000002
CUST3693,34156.29
CUST5793,28914.08
CUST9056,45958.57
CUST2871,12293.7
CUST9593,27364.41
