customer_id,txn_hour,txn_count
CUST3829,15,2
CUST3829,4,2
CUST3829,9,2
CUST3829,18,2
CUST3829,22,1
CUST3829,19,1
CUST3829,10,1
CUST3829,0,1
CUST3829,8,1
CUST3829,14,1
CUST3829,13,1
CUST3829,17,1
CUST3830,22,2
CUST3830,15,2
CUST3830,2,2
CUST3830,1,2
CUST3830,8,1
CUST3830,7,1
CUST3830,23,1
CUST3830,10,1
CUST3830,20,1
CUST3830,6,1
CUST3830,11,1
CUST3831,22,1
CUST3831,21,1
CUST3831,15,1
CUST3831,7,1
CUST3831,19,1
CUST3831,5,1
CUST3831,4,1
CUST3831,8,1
CUST3831,10,1
CUST3832,11,2
CUST3832,14,2
CUST3832,22,1
CUST3832,0,1
CUST3832,13,1
CUST3833,21,3
CUST3833,14,3
CUST3833,12,1
CUST3833,1,1
CUST3833,23,1
CUST3833,13,1
CUST3833,2,1
CUST3833,20,1
CUST3833,0,1
CUST3833,16,1
CUST3833,19,1
CUST3833,8,1
CUST3834,23,2
CUST3834,19,1
CUST3834,4,1
CUST3834,18,1
CUST3834,13,1
CUST3834,22,1
CUST3834,12,1
CUST3834,7,1
CUST3835,7,1
CUST3835,16,1
CUST3835,9,1
CUST3835,18,1
CUST3835,3,1
CUST3835,2,1
CUST3835,15,1
CUST3835,0,1
CUST3835,6,1
CUST3835,22,1
CUST3836,19,2
CUST3836,9,1
CUST3836,7,1
CUST3836,3,1
CUST3836,0,1
CUST3836,18,1
CUST3836,6,1
CUST3837,22,3
CUST3837,8,2
CUST3837,7,1
CUST3837,10,1
CUST3837,21,1
CUST3837,12,1
CUST3837,0,1
CUST3837,9,1
CUST3838,14,1
CUST3838,0,1
CUST3838,7,1
CUST3838,4,1
CUST3838,22,1
CUST3838,3,1
CUST3839,20,2
CUST3839,11,1
CUST3839,23,1
CUST3839,15,1
CUST3839,4,1
CUST3839,10,1
CUST3839,2,1
CUST3839,17,1
CUST3839,18,1
CUST3839,19,1
CUST3840,9,3
CUST3840,20,2
CUST3840,13,1
CUST3840,12,1
CUST3840,2,1
CUST3840,8,1
CUST3840,10,1
CUST3840,15,1
CUST3840,18,1
CUST3840,4,1
CUST3840,16,1
CUST3841,9,3
CUST3841,3,1
CUST3841,21,1
CUST3841,7,1
CUST3841,11,1
CUST3841,13,1
CUST3841,12,1
CUST3841,18,1
CUST3841,16,1
CUST3842,23,2
CUST3842,0,1
CUST3842,14,1
CUST3842,15,1
CUST3842,12,1
CUST3842,19,1
CUST3842,18,1
CUST3842,6,1
CUST3842,10,1
CUST3842,5,1
CUST3842,1,1
CUST3843,13,2
CUST3843,4,2
CUST3843,15,1
CUST3843,23,1
CUST3843,22,1
CUST3843,1,1
CUST3844,17,2
CUST3844,4,2
CUST3844,15,2
CUST3844,6,1
CUST3844,7,1
CUST3844,18,1
CUST3844,22,1
CUST3844,3,1
CUST3845,8,2
CUST3845,23,2
CUST3845,16,2
CUST3845,5,1
CUST3845,18,1
CUST3845,4,1
CUST3845,20,1
CUST3845,0,1
CUST3845,3,1
CUST3845,22,1
CUST3845,15,1
CUST3845,1,1
CUST3846,23,3
CUST3846,1,2
CUST3846,9,2
CUST3846,6,1
CUST3846,16,1
CUST3846,8,1
CUST3846,2,1
CUST3846,15,1
CUST3846,13,1
CUST3846,7,1
CUST3847,23,2
CUST3847,8,1
CUST3847,18,1
CUST3847,7,1
CUST3847,15,1
CUST3847,22,1
CUST3847,16,1
CUST3847,10,1
CUST3847,19,1
CUST3847,20,1
CUST3848,10,3
CUST3848,17,2
CUST3848,19,2
CUST3848,1,1
CUST3848,11,1
CUST3848,6,1
CUST3848,9,1
CUST3848,13,1
CUST3848,3,1
CUST3849,9,2
CUST3849,11,2
CUST3849,21,1
CUST3849,22,1
CUST3849,12,1
CUST3849,8,1
CUST3849,5,1
CUST3849,7,1
CUST3849,19,1
CUST3849,14,1
CUST3849,20,1
CUST3850,19,2
CUST3850,14,2
CUST3850,22,1
CUST3850,16,1
CUST3850,23,1
CUST3850,20,1
CUST3850,7,1
CUST3850,12,1
CUST3850,5,1
CUST3851,15,1
CUST3851,5,1
CUST3851,19,1
CUST3851,20,1
CUST3851,18,1
CUST3852,21,2
CUST3852,8,1
CUST3852,15,1
CUST3852,19,1
CUST3852,11,1
CUST3852,23,1
CUST3852,3,1
CUST3852,10,1
CUST3852,9,1
CUST3852,22,1
CUST3852,20,1
CUST3853,21,2
CUST3853,9,2
CUST3853,11,2
CUST3853,1,1
CUST3853,20,1
CUST3853,8,1
CUST3853,7,1
CUST3853,0,1
CUST3853,10,1
CUST3854,18,2
CUST3854,9,1
CUST3854,16,1
CUST3854,15,1
CUST3854,17,1
CUST3854,14,1
CUST3854,3,1
CUST3854,0,1
CUST3854,5,1
CUST3854,22,1
CUST3855,19,2
CUST3855,20,2
CUST3855,11,2
CUST3855,2,2
CUST3855,4,1
CUST3855,0,1
CUST3855,5,1
CUST3855,3,1
CUST3855,17,1
CUST3855,14,1
CUST3855,23,1
CUST3855,10,1
CUST3855,18,1
CUST3855,22,1
CUST3855,13,1
CUST3855,21,1
CUST3856,17,2
CUST3856,14,2
CUST3856,19,1
CUST3856,4,1
CUST3856,18,1
CUST3856,8,1
CUST3856,11,1
CUST3856,0,1
CUST3857,6,3
CUST3857,10,2
CUST3857,18,2
CUST3857,19,1
CUST3857,17,1
CUST3857,23,1
CUST3857,2,1
CUST3857,9,1
CUST3857,22,1
CUST3858,11,2
CUST3858,23,1
CUST3858,20,1
CUST3858,16,1
CUST3858,22,1
CUST3858,21,1
CUST3858,5,1
CUST3858,3,1
CUST3858,7,1
CUST3859,0,2
CUST3859,22,2
CUST3859,16,1
CUST3859,4,1
CUST3859,19,1
CUST3859,2,1
CUST3859,9,1
CUST3860,17,2
CUST3860,15,1
CUST3860,22,1
CUST3860,21,1
CUST3860,8,1
CUST3861,22,1
CUST3861,12,1
CUST3861,10,1
CUST3861,7,1
CUST3861,16,1
CUST3862,22,3
CUST3862,0,2
CUST3862,1,1
CUST3862,12,1
CUST3862,2,1
CUST3862,15,1
CUST3862,19,1
CUST3862,7,1
CUST3862,9,1
CUST3862,23,1
CUST3863,17,3
CUST3863,16,2
CUST3863,10,2
CUST3863,4,1
CUST3863,18,1
CUST3863,14,1
CUST3863,8,1
CUST3863,2,1
CUST3863,3,1
CUST3863,6,1
CUST3863,19,1
CUST3864,19,2
CUST3864,4,1
CUST3864,16,1
CUST3864,9,1
CUST3864,0,1
CUST3864,21,1
CUST3864,6,1
CUST3864,7,1
CUST3865,13,1
CUST3865,18,1
CUST3865,0,1
CUST3865,21,1
CUST3865,20,1
CUST3866,11,1
CUST3866,22,1
CUST3866,12,1
CUST3866,18,1
CUST3866,15,1
CUST3866,8,1
CUST3866,4,1
CUST3866,5,1
CUST3867,4,2
CUST3867,0,2
CUST3867,7,1
CUST3867,9,1
CUST3867,14,1
CUST3867,1,1
CUST3867,16,1
CUST3867,6,1
CUST3867,17,1
CUST3867,15,1
CUST3867,18,1
CUST3867,5,1
CUST3868,0,1
CUST3868,2,1
CUST3868,7,1
CUST3868,17,1
CUST3868,1,1
CUST3868,4,1
CUST3869,13,2
CUST3869,0,1
CUST3869,3,1
CUST3869,23,1
CUST3869,1,1
CUST3869,11,1
CUST3869,8,1
CUST3869,21,1
CUST3870,12,2
CUST3870,17,2
CUST3870,5,2
CUST3870,20,1
CUST3870,8,1
CUST3870,19,1
CUST3870,11,1
CUST3870,18,1
CUST3870,4,1
CUST3871,23,1
CUST3871,14,1
CUST3871,4,1
CUST3871,6,1
CUST3871,22,1
CUST3871,10,1
CUST3872,23,2
CUST3872,2,2
CUST3872,0,1
CUST3872,14,1
CUST3872,16,1
CUST3872,10,1
CUST3872,12,1
CUST3872,6,1
CUST3872,15,1
CUST3872,11,1
CUST3872,4,1
CUST3872,7,1
CUST3873,13,2
CUST3873,20,2
CUST3873,0,2
CUST3873,11,2
CUST3873,3,1
CUST3873,2,1
CUST3873,16,1
CUST3873,5,1
CUST3873,23,1
CUST3873,19,1
CUST3873,4,1
CUST3874,4,3
CUST3874,9,2
CUST3874,2,2
CUST3874,12,2
CUST3874,6,1
CUST3874,5,1
CUST3874,18,1
CUST3874,1,1
CUST3874,20,1
CUST3874,15,1
CUST3874,0,1
CUST3875,7,2
CUST3875,18,1
CUST3875,8,1
CUST3875,2,1
CUST3875,4,1
CUST3875,3,1
CUST3875,6,1
CUST3875,21,1
CUST3875,19,1
CUST3876,9,1
CUST3876,7,1
CUST3876,1,1
CUST3876,0,1
CUST3877,15,3
CUST3877,8,1
CUST3877,16,1
CUST3877,21,1
CUST3877,10,1
CUST3877,1,1
CUST3877,0,1
CUST3877,13,1
CUST3878,19,3
CUST3878,22,2
CUST3878,8,2
CUST3878,2,1
CUST3878,11,1
CUST3878,18,1
CUST3878,3,1
CUST3878,9,1
CUST3878,0,1
CUST3878,5,1
CUST3878,23,1
CUST3879,11,2
CUST3879,12,1
CUST3879,21,1
CUST3879,22,1
CUST3879,2,1
CUST3879,5,1
CUST3879,0,1
CUST3880,10,2
CUST3880,20,1
CUST3880,19,1
CUST3880,18,1
CUST3880,7,1
CUST3880,0,1
CUST3880,9,1
CUST3881,10,3
CUST3881,0,1
CUST3881,23,1
CUST3881,20,1
CUST3881,16,1
CUST3881,4,1
CUST3881,17,1
CUST3881,2,1
CUST3881,15,1
CUST3881,8,1
CUST3882,16,2
CUST3882,23,1
CUST3882,2,1
CUST3882,6,1
CUST3882,18,1
CUST3882,8,1
CUST3882,22,1
CUST3882,3,1
CUST3883,20,3
CUST3883,4,3
CUST3883,0,2
CUST3883,21,2
CUST3883,14,2
CUST3883,9,1
CUST3883,2,1
CUST3883,17,1
CUST3883,12,1
CUST3883,11,1
CUST3883,8,1
CUST3883,15,1
CUST3883,19,1
CUST3884,17,2
CUST3884,0,2
CUST3884,7,2
CUST3884,12,2
CUST3884,21,1
CUST3884,9,1
CUST3884,19,1
CUST3884,20,1
CUST3884,2,1
CUST3885,18,2
CUST3885,15,2
CUST3885,17,1
CUST3885,23,1
CUST3885,14,1
CUST3885,10,1
CUST3885,2,1
CUST3885,12,1
CUST3885,22,1
CUST3885,3,1
CUST3885,7,1
CUST3885,0,1
CUST3885,9,1
CUST3885,11,1
CUST3886,21,3
CUST3886,11,1
CUST3886,5,1
CUST3886,23,1
CUST3886,22,1
CUST3886,16,1
CUST3886,17,1
CUST3886,2,1
CUST3886,14,1
CUST3886,9,1
CUST3887,10,2
CUST3887,11,1
CUST3887,0,1
CUST3887,16,1
CUST3887,12,1
CUST3887,13,1
CUST3887,21,1
CUST3887,7,1
CUST3888,23,2
CUST3888,1,1
CUST3888,2,1
CUST3888,12,1
CUST3888,4,1
CUST3888,20,1
CUST3888,9,1
CUST3888,11,1
CUST3888,5,1
CUST3888,18,1
CUST3888,13,1
CUST3888,16,1
CUST3888,3,1
CUST3888,22,1
CUST3889,7,2
CUST3889,16,2
CUST3889,10,1
CUST3889,19,1
CUST3889,6,1
CUST3889,18,1
CUST3889,20,1
CUST3889,23,1
CUST3889,8,1
CUST3890,1,2
CUST3890,2,2
CUST3890,22,1
CUST3890,8,1
CUST3890,18,1
CUST3890,3,1
CUST3890,17,1
CUST3891,10,2
CUST3891,19,2
CUST3891,15,1
CUST3891,22,1
CUST3891,11,1
CUST3891,4,1
CUST3891,20,1
CUST3891,16,1
CUST3891,5,1
CUST3891,6,1
CUST3891,7,1
CUST3891,0,1
CUST3891,9,1
CUST3891,13,1
CUST3892,9,3
CUST3892,1,2
CUST3892,3,2
CUST3892,10,2
CUST3892,11,2
CUST3892,12,1
CUST3892,4,1
CUST3892,7,1
CUST3892,5,1
CUST3892,20,1
CUST3892,15,1
CUST3893,8,3
CUST3893,1,1
CUST3893,4,1
CUST3893,9,1
CUST3893,10,1
CUST3893,19,1
CUST3893,17,1
CUST3893,11,1
CUST3894,5,2
CUST3894,16,1
CUST3894,18,1
CUST3894,15,1
CUST3894,11,1
CUST3894,8,1
CUST3894,14,1
CUST3894,13,1
CUST3894,23,1
CUST3894,7,1
CUST3895,21,3
CUST3895,16,2
CUST3895,0,2
CUST3895,22,2
CUST3895,17,2
CUST3895,12,1
CUST3895,8,1
CUST3895,6,1
CUST3895,18,1
CUST3895,11,1
CUST3895,1,1
CUST3896,10,2
CUST3896,22,2
CUST3896,15,2
CUST3896,19,1
CUST3896,11,1
CUST3896,8,1
CUST3896,14,1
CUST3896,1,1
CUST3896,2,1
CUST3896,12,1
CUST3897,16,2
CUST3897,3,2
CUST3897,11,2
CUST3897,17,2
CUST3897,19,1
CUST3897,20,1
CUST3897,8,1
CUST3897,2,1
CUST3897,18,1
CUST3898,21,3
CUST3898,22,2
CUST3898,23,1
CUST3898,9,1
CUST3898,1,1
CUST3898,2,1
CUST3898,4,1
CUST3899,20,2
CUST3899,4,2
CUST3899,18,1
CUST3899,22,1
CUST3899,5,1
CUST3899,6,1
CUST3899,12,1
CUST3900,23,2
CUST3900,20,2
CUST3900,8,2
CUST3900,22,1
CUST3900,15,1
CUST3900,13,1
CUST3900,17,1
CUST3900,12,1
CUST3900,4,1
CUST3900,1,1
CUST3900,0,1
CUST3900,16,1
CUST3900,10,1
CUST3901,5,3
CUST3901,7,2
CUST3901,20,1
CUST3901,4,1
CUST3901,8,1
CUST3901,6,1
CUST3901,10,1
CUST3902,14,3
CUST3902,0,2
CUST3902,8,2
CUST3902,22,1
CUST3902,1,1
CUST3902,6,1
CUST3902,17,1
CUST3902,7,1
CUST3902,20,1
CUST3902,13,1
CUST3903,8,2
CUST3903,4,2
CUST3903,9,1
CUST3903,0,1
CUST3903,20,1
CUST3903,15,1
CUST3904,7,2
CUST3904,0,2
CUST3904,14,2
CUST3904,10,1
CUST3904,15,1
CUST3904,1,1
CUST3904,22,1
CUST3904,3,1
CUST3904,21,1
CUST3904,13,1
CUST3904,23,1
CUST3905,5,2
CUST3905,17,2
CUST3905,4,1
CUST3905,10,1
CUST3905,11,1
CUST3905,14,1
CUST3905,0,1
CUST3906,7,2
CUST3906,0,2
CUST3906,13,1
CUST3906,20,1
CUST3906,14,1
CUST3906,12,1
CUST3906,3,1
CUST3906,2,1
CUST3906,22,1
CUST3907,4,1
CUST3907,6,1
CUST3907,15,1
CUST3907,14,1
CUST3907,21,1
CUST3908,18,3
CUST3908,13,1
CUST3908,20,1
CUST3908,21,1
CUST3908,19,1
CUST3908,22,1
CUST3908,6,1
CUST3908,8,1
CUST3908,15,1
CUST3908,10,1
CUST3908,23,1
CUST3908,12,1
CUST3909,20,1
CUST3909,22,1
CUST3909,18,1
CUST3909,10,1
CUST3910,14,1
CUST3910,3,1
CUST3910,23,1
CUST3910,12,1
CUST3910,9,1
CUST3910,22,1
CUST3911,13,2
CUST3911,2,2
CUST3911,6,2
CUST3911,20,1
CUST3911,14,1
CUST3911,3,1
CUST3911,21,1
CUST3911,8,1
CUST3911,7,1
CUST3911,19,1
CUST3911,18,1
CUST3912,1,1
CUST3912,17,1
CUST3912,21,1
CUST3912,7,1
CUST3912,12,1
CUST3913,23,2
CUST3913,14,2
CUST3913,0,1
CUST3913,6,1
CUST3913,9,1
CUST3913,12,1
CUST3913,11,1
CUST3914,8,2
CUST3914,13,2
CUST3914,6,1
CUST3914,20,1
CUST3915,22,3
CUST3915,10,2
CUST3915,12,2
CUST3915,5,1
CUST3915,8,1
CUST3915,19,1
CUST3915,0,1
CUST3915,1,1
CUST3915,9,1
CUST3915,3,1
CUST3915,11,1
CUST3916,17,2
CUST3916,23,2
CUST3916,8,1
CUST3916,10,1
CUST3916,20,1
CUST3916,1,1
CUST3916,21,1
CUST3916,22,1
CUST3917,17,2
CUST3917,6,1
CUST3917,18,1
CUST3917,7,1
CUST3917,23,1
CUST3917,12,1
CUST3917,16,1
CUST3917,9,1
CUST3918,14,2
CUST3918,21,1
CUST3918,15,1
CUST3918,2,1
CUST3918,3,1
CUST3918,8,1
CUST3918,17,1
CUST3918,23,1
CUST3918,5,1
CUST3919,21,2
CUST3919,9,2
CUST3919,13,2
CUST3919,1,1
CUST3919,3,1
CUST3919,10,1
CUST3919,14,1
CUST3919,5,1
CUST3920,23,2
CUST3920,3,1
CUST3920,0,1
CUST3920,21,1
CUST3920,5,1
CUST3920,8,1
CUST3920,2,1
CUST3920,22,1
CUST3920,9,1
CUST3920,17,1
CUST3921,0,2
CUST3921,20,1
CUST3921,3,1
CUST3921,23,1
CUST3921,18,1
CUST3921,6,1
CUST3921,1,1
CUST3921,16,1
CUST3922,18,3
CUST3922,16,3
CUST3922,4,2
CUST3922,11,2
CUST3922,21,2
CUST3922,3,1
CUST3922,15,1
CUST3922,17,1
CUST3922,23,1
CUST3922,1,1
CUST3923,0,2
CUST3923,23,1
CUST3923,22,1
CUST3923,11,1
CUST3923,16,1
CUST3923,6,1
CUST3923,19,1
CUST3923,8,1
CUST3923,21,1
CUST3924,20,2
CUST3924,17,1
CUST3924,11,1
CUST3924,14,1
CUST3924,10,1
CUST3924,23,1
CUST3924,2,1
CUST3924,16,1
CUST3924,22,1
CUST3924,4,1
CUST3924,9,1
CUST3924,7,1
CUST3925,20,3
CUST3925,2,3
CUST3925,18,2
CUST3925,11,2
CUST3925,9,2
CUST3925,17,1
CUST3925,8,1
CUST3925,6,1
CUST3925,21,1
CUST3925,19,1
CUST3925,16,1
CUST3925,13,1
CUST3926,8,2
CUST3926,16,2
CUST3926,22,2
CUST3926,14,2
CUST3926,18,1
CUST3926,5,1
CUST3926,4,1
CUST3926,0,1
CUST3927,9,2
CUST3927,4,2
CUST3927,15,2
CUST3927,22,1
CUST3927,19,1
CUST3927,17,1
CUST3927,8,1
CUST3927,3,1
CUST3927,0,1
CUST3927,16,1
CUST3927,10,1
CUST3928,5,2
CUST3928,20,2
CUST3928,21,1
CUST3928,12,1
CUST3928,15,1
CUST3928,3,1
CUST3928,13,1
CUST3928,19,1
CUST3928,14,1
CUST3928,10,1
CUST3928,17,1
CUST3929,9,2
CUST3929,1,1
CUST3929,2,1
CUST3929,12,1
CUST3929,21,1
CUST3929,17,1
CUST3929,23,1
CUST3930,9,3
CUST3930,2,2
CUST3930,4,1
CUST3930,8,1
CUST3930,5,1
CUST3930,16,1
CUST3931,3,3
CUST3931,2,2
CUST3931,11,2
CUST3931,10,2
CUST3931,15,1
CUST3931,13,1
CUST3931,4,1
CUST3932,0,4
CUST3932,22,2
CUST3932,5,2
CUST3932,16,2
CUST3932,7,2
CUST3932,6,2
CUST3932,1,1
CUST3932,9,1
CUST3932,4,1
CUST3932,8,1
CUST3933,20,2
CUST3933,16,2
CUST3933,4,2
CUST3933,14,2
CUST3933,5,1
CUST3933,8,1
CUST3933,13,1
CUST3933,0,1
CUST3934,9,2
CUST3934,1,2
CUST3934,8,2
CUST3934,19,2
CUST3934,16,1
CUST3934,21,1
CUST3934,12,1
CUST3934,5,1
CUST3934,22,1
CUST3935,19,1
CUST3935,23,1
CUST3935,7,1
CUST3935,3,1
CUST3935,22,1
CUST3935,11,1
CUST3935,5,1
CUST3935,15,1
CUST3936,1,2
CUST3936,10,1
CUST3936,8,1
CUST3936,0,1
CUST3936,3,1
CUST3937,2,2
CUST3937,9,1
CUST3937,21,1
CUST3937,8,1
CUST3937,1,1
CUST3937,6,1
CUST3937,11,1
CUST3937,22,1
CUST3938,13,2
CUST3938,0,1
CUST3938,1,1
CUST3938,18,1
CUST3938,7,1
CUST3938,15,1
CUST3938,9,1
CUST3938,4,1
CUST3938,23,1
CUST3939,15,2
CUST3939,21,2
CUST3939,11,2
CUST3939,0,1
CUST3939,22,1
CUST3939,16,1
CUST3939,9,1
CUST3939,8,1
CUST3939,1,1
CUST3940,18,2
CUST3940,6,2
CUST3940,16,1
CUST3940,22,1
CUST3940,12,1
CUST3940,4,1
CUST3940,13,1
CUST3940,2,1
CUST3941,11,2
CUST3941,5,2
CUST3941,3,1
CUST3941,22,1
CUST3941,12,1
CUST3941,10,1
CUST3941,15,1
CUST3941,4,1
CUST3941,1,1
CUST3941,7,1
CUST3941,0,1
CUST3941,6,1
CUST3942,0,1
CUST3942,15,1
CUST3942,9,1
CUST3942,14,1
CUST3942,7,1
CUST3942,10,1
CUST3942,16,1
CUST3943,17,2
CUST3943,20,1
CUST3943,0,1
CUST3943,23,1
CUST3943,15,1
CUST3943,21,1
CUST3944,5,1
CUST3944,17,1
CUST3944,8,1
CUST3944,12,1
CUST3944,10,1
CUST3944,9,1
CUST3944,6,1
CUST3944,2,1
CUST3944,1,1
CUST3945,2,2
CUST3945,1,2
CUST3945,6,1
CUST3945,5,1
CUST3945,22,1
CUST3945,11,1
CUST3945,20,1
CUST3945,16,1
CUST3945,3,1
CUST3946,19,2
CUST3946,12,2
CUST3946,17,1
CUST3946,5,1
CUST3946,13,1
CUST3946,1,1
CUST3946,10,1
CUST3947,6,1
CUST3947,5,1
CUST3947,22,1
CUST3947,3,1
CUST3947,7,1
CUST3947,21,1
CUST3947,8,1
CUST3947,15,1
CUST3947,10,1
CUST3947,4,1
CUST3947,16,1
CUST3948,15,1
CUST3948,12,1
CUST3948,7,1
CUST3948,20,1
CUST3948,18,1
CUST3948,6,1
CUST3948,9,1
CUST3948,16,1
CUST3949,11,2
CUST3949,2,1
CUST3949,12,1
CUST3949,4,1
CUST3949,18,1
CUST3950,15,2
CUST3950,9,2
CUST3950,5,2
CUST3950,6,2
CUST3950,18,1
CUST3950,3,1
CUST3950,0,1
CUST3951,15,2
CUST3951,6,2
CUST3951,2,1
CUST3951,19,1
CUST3951,0,1
CUST3951,16,1
CUST3952,16,2
CUST3952,7,2
CUST3952,19,2
CUST3952,1,1
CUST3952,22,1
CUST3952,10,1
CUST3952,5,1
CUST3952,8,1
CUST3952,23,1
CUST3952,2,1
CUST3953,12,1
CUST3953,1,1
CUST3953,21,1
CUST3953,7,1
CUST3953,20,1
CUST3953,9,1
CUST3953,19,1
CUST3953,15,1
CUST3953,14,1
CUST3953,16,1
CUST3954,6,2
CUST3954,4,1
CUST3954,16,1
CUST3954,9,1
CUST3954,8,1
CUST3954,11,1
CUST3954,20,1
CUST3954,15,1
CUST3954,23,1
CUST3954,21,1
CUST3955,16,2
CUST3955,9,2
CUST3955,11,2
CUST3955,0,1
CUST3955,23,1
CUST3955,5,1
CUST3955,21,1
CUST3955,3,1
CUST3955,20,1
CUST3955,7,1
CUST3955,17,1
CUST3956,20,2
CUST3956,13,2
CUST3956,5,2
CUST3956,18,2
CUST3956,16,2
CUST3956,7,1
CUST3956,4,1
CUST3956,17,1
CUST3956,6,1
CUST3956,22,1
CUST3956,1,1
CUST3956,8,1
CUST3957,7,2
CUST3957,0,2
CUST3957,15,2
CUST3957,4,2
CUST3957,16,1
CUST3957,9,1
CUST3957,23,1
CUST3957,17,1
CUST3958,1,3
CUST3958,18,2
CUST3958,3,1
CUST3958,22,1
CUST3958,10,1
CUST3958,12,1
CUST3958,14,1
CUST3959,1,2
CUST3959,14,1
CUST3959,0,1
CUST3959,20,1
CUST3959,13,1
CUST3959,19,1
CUST3959,9,1
CUST3959,8,1
CUST3959,10,1
CUST3959,6,1
CUST3959,4,1
CUST3960,21,2
CUST3960,5,2
CUST3960,12,1
CUST3960,22,1
CUST3960,9,1
CUST3960,6,1
CUST3960,17,1
CUST3960,18,1
CUST3960,14,1
CUST3960,4,1
CUST3960,19,1
CUST3961,21,3
CUST3961,14,2
CUST3961,2,1
CUST3961,15,1
CUST3961,13,1
CUST3961,23,1
CUST3961,4,1
CUST3961,1,1
CUST3961,3,1
CUST3961,19,1
CUST3962,3,3
CUST3962,1,1
CUST3962,21,1
CUST3962,12,1
CUST3962,5,1
CUST3962,2,1
CUST3962,17,1
CUST3962,0,1
CUST3962,13,1
CUST3963,1,1
CUST3963,12,1
CUST3963,5,1
CUST3963,11,1
CUST3963,4,1
CUST3963,9,1
CUST3963,22,1
CUST3963,6,1
CUST3964,4,3
CUST3964,1,2
CUST3964,20,2
CUST3964,10,2
CUST3964,7,1
CUST3964,16,1
CUST3964,18,1
CUST3965,1,2
CUST3965,9,1
CUST3965,10,1
CUST3965,6,1
CUST3965,3,1
CUST3965,7,1
CUST3965,5,1
CUST3965,8,1
CUST3965,15,1
CUST3966,21,2
CUST3966,7,1
CUST3966,9,1
CUST3966,12,1
CUST3966,2,1
CUST3966,18,1
CUST3966,20,1
CUST3967,11,2
CUST3967,21,1
CUST3967,1,1
CUST3967,15,1
CUST3967,3,1
CUST3967,13,1
CUST3967,17,1
CUST3967,0,1
CUST3968,1,2
CUST3968,13,1
CUST3968,2,1
CUST3968,10,1
CUST3968,18,1
CUST3968,6,1
CUST3968,22,1
CUST3968,8,1
CUST3969,12,2
CUST3969,17,2
CUST3969,23,1
CUST3969,11,1
CUST3969,10,1
CUST3969,22,1
CUST3969,5,1
CUST3970,16,3
CUST3970,22,2
CUST3970,2,2
CUST3970,12,2
CUST3970,19,2
CUST3970,20,2
CUST3970,23,1
CUST3970,3,1
CUST3970,1,1
CUST3970,13,1
CUST3970,15,1
CUST3970,17,1
CUST3970,9,1
CUST3970,8,1
CUST3970,18,1
CUST3970,7,1
CUST3970,11,1
CUST3971,23,1
CUST3971,20,1
CUST3971,13,1
CUST3971,16,1
CUST3971,0,1
CUST3971,19,1
CUST3971,2,1
CUST3971,5,1
CUST3971,9,1
CUST3972,13,1
CUST3972,10,1
CUST3972,7,1
CUST3972,14,1
CUST3972,21,1
CUST3972,2,1
CUST3972,8,1
CUST3972,6,1
CUST3972,15,1
CUST3973,12,3
CUST3973,16,1
CUST3973,7,1
CUST3973,9,1
CUST3973,2,1
CUST3973,3,1
CUST3973,6,1
CUST3973,11,1
CUST3974,11,2
CUST3974,3,2
CUST3974,23,2
CUST3974,17,1
CUST3974,18,1
CUST3974,22,1
CUST3974,21,1
CUST3974,16,1
CUST3974,9,1
CUST3974,14,1
CUST3974,13,1
CUST3975,10,2
CUST3975,18,2
CUST3975,17,1
CUST3975,6,1
CUST3975,0,1
CUST3975,22,1
CUST3975,11,1
CUST3975,14,1
CUST3975,16,1
CUST3976,5,2
CUST3976,0,2
CUST3976,18,1
CUST3976,13,1
CUST3976,1,1
CUST3976,2,1
CUST3976,22,1
CUST3976,4,1
CUST3976,23,1
CUST3976,10,1
CUST3976,20,1
CUST3977,9,2
CUST3977,18,1
CUST3977,15,1
CUST3977,7,1
CUST3977,10,1
CUST3977,19,1
CUST3977,20,1
CUST3977,16,1
CUST3978,7,2
CUST3978,1,1
CUST3978,18,1
CUST3978,20,1
CUST3978,23,1
CUST3978,3,1
CUST3978,6,1
CUST3978,0,1
CUST3978,9,1
CUST3978,17,1
CUST3979,15,3
CUST3979,8,2
CUST3979,21,1
CUST3979,1,1
CUST3979,19,1
CUST3979,5,1
CUST3979,4,1
CUST3979,16,1
CUST3979,18,1
CUST3980,9,2
CUST3980,0,1
CUST3980,23,1
CUST3980,15,1
CUST3980,19,1
CUST3980,17,1
CUST3980,7,1
CUST3980,21,1
CUST3980,4,1
CUST3980,13,1
CUST3981,12,2
CUST3981,1,2
CUST3981,9,2
CUST3981,3,1
CUST3981,20,1
CUST3981,13,1
CUST3981,11,1
CUST3981,19,1
CUST3981,21,1
CUST3981,17,1
CUST3982,23,2
CUST3982,17,2
CUST3982,20,1
CUST3982,0,1
CUST3982,3,1
CUST3982,19,1
CUST3982,14,1
CUST3982,18,1
CUST3982,21,1
CUST3982,15,1
CUST3982,4,1
CUST3983,13,1
CUST3983,16,1
CUST3983,22,1
CUST3983,5,1
CUST3983,11,1
CUST3983,7,1
CUST3983,21,1
CUST3983,8,1
CUST3983,4,1
CUST3983,9,1
CUST3983,15,1
CUST3984,23,2
CUST3984,11,1
CUST3984,21,1
CUST3984,16,1
CUST3984,22,1
CUST3984,19,1
CUST3985,12,2
CUST3985,11,2
CUST3985,8,1
